"","Model","Trait","Accuracy","Kappa","Sensitivity","Specificity","F1"
"Accuracy","Ordinal","GY",0.343971631205674,-0.00928612884503767,0.736842105263158,0.244444444444444,0.312267657992565
"Accuracy1","Ordinal","GY",0.4,0.0769230769230769,0.875,0.28125,0.368421052631579
"Accuracy2","Ordinal","GY",0.360714285714286,0.00665926748057705,0.75,0.263392857142857,0.319391634980989
"Accuracy3","Ordinal","GY",0.357142857142857,0.0425531914893617,0.857142857142857,0.232142857142857,0.347826086956522
"Accuracy4","Ordinal","GY",0.370106761565836,0.0630686634642554,0.892857142857143,0.24,0.36101083032491
