"","Model","Trait","Accuracy","Kappa","Sensitivity","Specificity","F1"
"Accuracy37","Ordinal","Height",0.77319587628866,0.165917529802619,0.230769230769231,0.909677419354839,0.290322580645161
"Accuracy38","Ordinal","Height",0.77319587628866,0.165917529802619,0.230769230769231,0.909677419354839,0.290322580645161
"Accuracy114","Ordinal","Height",0.770833333333333,-0.0272373540856034,0.0263157894736842,0.954545454545455,0.0434782608695652
"Accuracy39","Ordinal","Height",0.77319587628866,0.165917529802619,0.230769230769231,0.909677419354839,0.290322580645161
"Accuracy115","Ordinal","Height",0.770833333333333,-0.0272373540856034,0.0263157894736842,0.954545454545455,0.0434782608695652
"Accuracy211","Ordinal","Height",0.72020725388601,-0.00192270717169745,0.128205128205128,0.87012987012987,0.15625
"Accuracy40","Ordinal","Height",0.77319587628866,0.165917529802619,0.230769230769231,0.909677419354839,0.290322580645161
"Accuracy116","Ordinal","Height",0.770833333333333,-0.0272373540856034,0.0263157894736842,0.954545454545455,0.0434782608695652
"Accuracy212","Ordinal","Height",0.72020725388601,-0.00192270717169745,0.128205128205128,0.87012987012987,0.15625
"Accuracy310","Ordinal","Height",0.78125,0.0463576158940398,0.0789473684210526,0.954545454545455,0.125
"Accuracy44","Ordinal","Height",0.77319587628866,0.165917529802619,0.230769230769231,0.909677419354839,0.290322580645161
"Accuracy117","Ordinal","Height",0.770833333333333,-0.0272373540856034,0.0263157894736842,0.954545454545455,0.0434782608695652
"Accuracy213","Ordinal","Height",0.72020725388601,-0.00192270717169745,0.128205128205128,0.87012987012987,0.15625
"Accuracy311","Ordinal","Height",0.78125,0.0463576158940398,0.0789473684210526,0.954545454545455,0.125
"Accuracy45","Ordinal","Height",0.792746113989637,0.185825775152922,0.205128205128205,0.941558441558442,0.285714285714286
