"","Model","Trait","Accuracy","Kappa","Sensitivity","Specificity","F1"
"Accuracy","Ordinal","GY",0.400709219858156,0.0596661536640227,0.824561403508772,0.293333333333333,0.357414448669202
"Accuracy1","Ordinal","GY",0.371428571428571,0.0329670329670329,0.803571428571429,0.263392857142857,0.338345864661654
"Accuracy2","Ordinal","GY",0.378571428571429,0.0502183406113536,0.839285714285714,0.263392857142857,0.350746268656716
"Accuracy3","Ordinal","GY",0.353571428571429,0.0402969247083775,0.857142857142857,0.227678571428571,0.346570397111913
"Accuracy4","Ordinal","GY",0.355871886120996,0.0656906148391719,0.928571428571429,0.213333333333333,0.364912280701754
