"","Model","Trait","Accuracy","Kappa","Sensitivity","Specificity","F1"
"Accuracy","Ordinal","GY",0.378571428571429,0.0563991323210412,0.857142857142857,0.258928571428571,0.355555555555556
"Accuracy1","Ordinal","GY",0.419354838709677,0.0965098148962539,0.892857142857143,0.300448430493274,0.381679389312977
"Accuracy2","Ordinal","GY",0.35,0.00655021834061126,0.767857142857143,0.245535714285714,0.32089552238806
"Accuracy3","Ordinal","GY",0.383512544802867,0.0407388158157758,0.803571428571429,0.278026905829596,0.343511450381679
"Accuracy4","Ordinal","GY",0.353571428571429,0.0463645943097998,0.875,0.223214285714286,0.351254480286738
